887,1,-61045851.844961278
2387,1,-61045851.737301037
4410,1,-61045851.637373850
0,1,-61045851.328132123
6201,1,-61045850.646118909
6024,1,-61045849.996912047
5798,1,-61045849.885578535
2742,1,-61045848.742666841
1376,1,-61045848.638206594
24,1,-61045848.573270991
4038,1,-61045847.837753706
1892,1,-61045846.538676336
4196,1,-61045846.484607592
1293,1,-61045845.376317546
188,1,-61045845.336933181
7372,1,-61045844.243397623
6045,1,-61045842.952279821
7042,1,-61045842.744505167
3842,1,-61045842.310154006
4633,1,-61045841.556157947
1316,1,-61045841.400940165
3129,1,-61045841.122744903
3068,1,-61045838.224690869
3398,1,-61045838.137157738
4832,1,-61045836.846887365
5616,1,-61045836.147151865
6050,1,-61045836.000029020
7270,1,-61045835.888021052
4435,1,-61045835.573278904
5943,1,-61045835.324134797
7661,1,-61045835.236059517
3544,1,-61045835.169228949
7682,1,-61045835.163874105
2714,1,-61045834.997516222
7425,1,-61045834.947995141
5734,1,-61045834.099244982
4071,1,-61045833.490989000
6598,1,-61045832.718716383
2307,1,-61045832.280268632
6816,1,-61045831.845133588
4649,1,-61045831.794631489
2172,1,-61045831.669350542
4048,1,-61045830.928655460
1587,1,-61045830.482761607
5411,1,-61045830.101635873
7832,1,-61045829.789071068
7804,1,-61045829.337376371
1274,1,-61045829.261515781
6220,1,-61045828.711745799
5786,1,-61045826.695561968
1676,1,-61045825.742342524
1093,1,-61045824.971882164
5019,1,-61045824.832328111
1178,0,-61045823.723049387
7342,1,-61045823.377983361
6954,0,-61045823.344554111
5377,1,-61045823.044744559
3735,1,-61045822.920481652
2753,1,-61045822.283720970
3780,1,-61045821.612094201
1557,1,-61045821.203310892
488,1,-61045820.278231278
1381,1,-61045819.979028732
5259,1,-61045819.960831665
297,1,-61045819.331790261
2725,1,-61045819.115873486
2539,1,-61045818.727712519
5427,1,-61045818.698903903
5500,1,-61045818.570503190
3760,1,-61045818.345441706
2614,1,-61045818.195582584
7572,1,-61045818.085500725
5517,1,-61045817.903419264
4812,1,-61045816.529183134
2294,1,-61045816.460483409
4259,1,-61045816.206477731
4719,1,-61045816.150226906
1346,1,-61045815.789532676
38,1,-61045815.772344649
7995,1,-61045815.484653138
7277,1,-61045815.088069752
3150,1,-61045814.206911415
6739,1,-61045813.895045683
7461,1,-61045813.528670914
6917,1,-61045813.484756276
4934,1,-61045813.391198784
4573,1,-61045812.928996205
4704,1,-61045812.229305074
5563,1,-61045811.580254205
5675,1,-61045811.500048779
6361,1,-61045811.426349699
3926,1,-61045811.404056460
3484,1,-61045811.109251618
7230,1,-61045811.073471434
5998,1,-61045810.946397200
4021,1,-61045810.528406009
2568,1,-61045809.542057149
6490,1,-61045809.380162977
4044,1,-61045808.876414306
3856,1,-61045808.623858556
2743,1,-61045807.185335748
5909,1,-61045806.070152223
4353,1,-61045805.925443396
77,1,-61045805.823061019
6929,1,-61045805.650500000
5762,1,-61045805.629183449
2659,1,-61045805.581154868
7488,1,-61045804.792605020
1688,1,-61045804.518035538
870,1,-61045804.244694591
6935,1,-61045803.657794811
4075,1,-61045803.174838319
6296,1,-61045802.741494700
888,1,-61045800.707927138
6272,1,-61045799.734902442
864,1,-61045799.526573524
5526,0,-61045799.147152394
7974,1,-61045799.034612514
4707,1,-61045798.551610403
336,1,-61045798.006467730
2670,1,-61045796.770680040
2065,1,-61045796.384314969
4004,1,-61045796.292271741
3174,1,-61045795.867436551
2084,1,-61045795.020064950
2816,1,-61045794.795800373
1009,1,-61045794.551226646
3498,1,-61045793.160962485
1632,1,-61045792.885247454
3133,1,-61045792.414935574
7704,1,-61045792.306303099
2811,1,-61045792.304330096
2147,1,-61045791.622582577
1925,1,-61045790.833429679
5854,1,-61045790.781505354
7775,0,-61045790.037125953
6104,1,-61045789.496614359
7261,1,-61045789.414134368
4965,1,-61045789.059990101
5795,1,-61045788.732191816
6070,1,-61045787.131462567
6633,1,-61045787.008381747
2914,1,-61045786.473063849
2287,1,-61045786.464945339
93,0,-61045786.457474411
3240,1,-61045786.388467863
3109,0,-61045786.369791612
802,1,-61045786.079120323
7856,1,-61045785.953518510
2079,0,-61045784.431695484
131,1,-61045782.892172255
4670,1,-61045782.203330316
7083,1,-61045781.935417272
3410,1,-61045781.789873883
3193,0,-61045781.735883877
1737,1,-61045781.134175718
1897,0,-61045781.078156874
7280,1,-61045780.880176038
4179,0,-61045780.564978898
3583,0,-61045780.046444938
5592,1,-61045779.734095514
3687,1,-61045779.423688471
3071,1,-61045778.921805814
4789,1,-61045778.378169499
4589,1,-61045777.803551093
459,1,-61045777.474468954
7237,1,-61045777.365653083
4033,0,-61045777.274626493
2031,1,-61045777.088719949
5440,0,-61045776.930506915
7038,1,-61045776.821268991
6542,0,-61045776.732602283
7126,0,-61045776.531018987
1167,1,-61045776.421753153
2802,1,-61045776.331625976
6855,1,-61045776.306244433
4036,1,-61045775.758224286
7281,1,-61045775.736849904
5545,1,-61045775.554817870
3607,0,-61045775.151701733
7122,1,-61045774.973637238
7224,1,-61045774.943834454
3161,0,-61045774.791964173
4853,1,-61045773.502143957
5358,1,-61045773.454231434
953,0,-61045773.319611266
5179,0,-61045773.030258015
7457,0,-61045772.425040804
6006,1,-61045772.154155210
4386,0,-61045772.120794304
3703,1,-61045772.054003865
155,1,-61045772.003395140
5996,1,-61045771.942146584
7741,1,-61045771.827237807
2526,1,-61045771.523437724
5607,0,-61045771.319130957
4819,0,-61045770.739259228
6172,0,-61045770.658809409
4018,0,-61045770.027153000
7853,1,-61045769.781686187
4776,0,-61045769.303958222
2495,1,-61045769.281186223
1532,1,-61045768.915078126
3198,0,-61045768.574568711
2144,0,-61045768.189726315
4773,0,-61045767.997435994
2812,1,-61045767.597960755
280,1,-61045767.342155337
351,0,-61045767.321641564
1743,0,-61045766.892494231
221,1,-61045766.864989132
514,1,-61045766.726268731
526,0,-61045766.720434077
1366,1,-61045765.958454758
8081,0,-61045765.399885669
7859,0,-61045765.243007481
6251,1,-61045764.742526583
4388,0,-61045763.867862225
6702,0,-61045763.834892705
8004,0,-61045763.755878195
2476,0,-61045763.611137517
2801,1,-61045763.317700729
1914,1,-61045763.296039969
5961,1,-61045762.242712468
5980,0,-61045761.974076346
383,1,-61045761.959270939
6700,1,-61045761.534347966
4823,1,-61045761.444791183
5626,0,-61045761.392701760
1181,1,-61045761.360764861
6455,0,-61045761.191502869
1593,0,-61045761.155699551
1994,1,-61045760.995712191
6808,0,-61045760.598828807
6859,0,-61045760.383782156
7347,0,-61045760.077672757
2215,1,-61045759.786688603
2196,0,-61045759.253451675
2595,1,-61045759.012326375
7137,0,-61045758.839831457
6224,0,-61045758.509834357
2949,0,-61045757.944040850
4576,0,-61045757.718362778
1189,0,-61045757.688235633
469,1,-61045757.643512994
4869,1,-61045757.560964704
2449,0,-61045757.348686904
3841,0,-61045757.154130198
5968,0,-61045756.876623295
4217,0,-61045756.429225609
6831,1,-61045756.349590458
1922,1,-61045756.111565068
7071,0,-61045755.967211984
2007,0,-61045755.716747910
4102,0,-61045755.564526528
6513,0,-61045755.558643416
2376,0,-61045755.389845930
7207,1,-61045755.317105085
282,0,-61045755.202040613
84,0,-61045755.122946039
8155,1,-61045754.758928068
650,0,-61045754.646080449
2400,0,-61045754.186656699
7691,0,-61045754.032699838
3997,0,-61045754.027694702
198,0,-61045753.855549395
5671,1,-61045753.851779893
1928,0,-61045753.573915131
698,0,-61045753.355623424
6326,0,-61045753.033994034
4562,0,-61045752.945995718
3110,0,-61045752.877596490
22,0,-61045752.871795326
643,0,-61045752.727944173
2279,0,-61045752.551243685
5035,0,-61045752.532701731
1801,0,-61045752.372864448
4808,0,-61045752.138674967
7,0,-61045752.080467045
5821,0,-61045752.055021480
6986,0,-61045751.989059977
4418,0,-61045751.626953706
6435,0,-61045751.468966059
1089,0,-61045751.234841481
4686,1,-61045750.937037267
6238,0,-61045750.921039611
4946,0,-61045750.881940752
921,1,-61045750.857517444
767,1,-61045750.806991145
7194,0,-61045750.668715313
3970,1,-61045750.371924445
1267,1,-61045750.349767953
4923,0,-61045749.758799098
2505,0,-61045749.690748855
3143,0,-61045749.412456937
1821,0,-61045748.968928829
3733,0,-61045748.628757775
738,0,-61045748.549796656
6041,1,-61045748.286809921
7783,1,-61045748.280782670
6854,0,-61045748.175007135
7336,0,-61045747.989885524
733,1,-61045747.958033778
4484,0,-61045747.885815680
1035,0,-61045747.791688241
7279,0,-61045747.759663090
7836,1,-61045747.659377009
5632,0,-61045747.616667002
1594,0,-61045747.416545585
7260,0,-61045747.060828887
1872,0,-61045746.937579557
1378,0,-61045746.600007549
7259,0,-61045746.398967125
2618,0,-61045746.091194607
313,0,-61045746.028160051
5418,1,-61045746.015548915
1710,1,-61045745.994940221
6492,0,-61045745.927966401
6323,0,-61045745.829969041
6988,1,-61045745.822777197
2584,0,-61045745.634998366
4492,1,-61045745.494517386
4874,1,-61045745.288826890
1496,0,-61045745.202968583
3385,1,-61045745.188279189
3815,0,-61045744.935093910
5484,0,-61045744.639229238
3577,0,-61045744.529469907
4731,0,-61045744.479240134
5073,0,-61045744.393296763
1283,0,-61045744.256439760
7885,0,-61045744.091901548
1736,0,-61045743.859187007
3772,1,-61045743.831998855
800,0,-61045743.682923436
4190,0,-61045743.663957693
535,0,-61045743.604792520
4242,0,-61045743.600331753
1090,0,-61045743.421864323
3618,0,-61045743.381707951
5975,0,-61045743.289090201
1670,0,-61045743.249527290
1731,0,-61045743.180303320
86,1,-61045743.025130764
6701,0,-61045742.694156133
2783,1,-61045742.663574882
33,0,-61045742.494106263
7905,1,-61045742.406756990
613,1,-61045741.869700693
3944,0,-61045741.839917444
4739,0,-61045741.829431415
3132,0,-61045741.810548402
492,0,-61045741.671147868
4229,0,-61045741.537604019
3792,1,-61045741.496970378
7016,0,-61045741.331923112
5222,0,-61045741.253015697
6806,0,-61045741.202759370
1635,0,-61045741.191684172
7465,0,-61045741.151727065
5012,1,-61045740.979941413
5704,0,-61045740.931961223
4233,0,-61045740.902969785
3929,0,-61045740.876279421
6117,0,-61045740.811037973
7135,0,-61045740.669669405
7958,0,-61045740.464764901
4295,0,-61045740.160030007
4225,0,-61045740.155065566
6641,0,-61045740.086552426
7388,0,-61045740.030554764
5628,0,-61045739.887515076
3066,0,-61045739.873758912
5585,0,-61045739.803572856
8050,1,-61045739.765541635
5208,0,-61045739.729209222
6277,1,-61045739.631907620
2071,0,-61045739.536586463
1663,0,-61045739.394423001
5061,1,-61045739.096015409
1759,0,-61045739.009234086
5419,0,-61045738.959727705
8167,1,-61045738.826694839
3455,0,-61045738.811403394
7980,0,-61045738.778683290
4780,0,-61045738.713991717
4648,0,-61045738.679207951
6128,0,-61045738.593245342
1690,0,-61045738.327071257
4698,1,-61045738.276894458
5327,0,-61045738.183556661
7479,1,-61045738.077266864
5026,1,-61045738.024266496
3094,1,-61045738.024261430
3803,1,-61045738.001920566
3003,0,-61045737.934769414
4263,1,-61045737.910817027
5047,0,-61045737.899272650
4788,1,-61045737.889323018
1554,0,-61045737.861389138
5751,1,-61045737.739479735
7694,0,-61045737.656832948
1198,1,-61045737.649643518
754,0,-61045737.597737335
162,0,-61045737.467005201
1601,1,-61045737.290344030
3044,0,-61045737.267447196
7370,0,-61045737.190884158
5403,0,-61045737.165449649
4164,0,-61045737.033800326
361,0,-61045736.996933639
969,0,-61045736.990735516
6535,0,-61045736.903936796
1803,0,-61045736.901081517
949,0,-61045736.844024450
4312,0,-61045736.534495518
3719,1,-61045736.353532016
6315,0,-61045736.136117831
6034,0,-61045736.012695380
8154,0,-61045735.861046806
1895,0,-61045735.783661917
8113,0,-61045735.766464382
4226,0,-61045735.665047944
6030,0,-61045735.597861908
3442,1,-61045735.560539708
7624,1,-61045735.423100993
1336,0,-61045735.397996172
6150,0,-61045735.294749245
6994,0,-61045735.080122665
7946,1,-61045735.044773772
57,0,-61045735.000928916
5404,0,-61045734.993947521
5251,1,-61045734.965198480
366,0,-61045734.669127710
3181,0,-61045734.588476285
6262,0,-61045734.428469539
1694,0,-61045734.394901745
699,0,-61045734.371556766
6548,0,-61045734.289522380
624,0,-61045734.268395290
4163,0,-61045734.149814188
1636,0,-61045733.995078094
7115,0,-61045733.933060795
2311,0,-61045733.856664091
6565,0,-61045733.845423713
4842,0,-61045733.762185574
7543,0,-61045733.739649490
3419,0,-61045733.638105288
6099,0,-61045733.495789200
7664,0,-61045733.405591950
7049,0,-61045733.343346640
4521,0,-61045733.242436051
5835,0,-61045733.242388457
67,0,-61045733.097586870
4459,0,-61045733.015058681
7438,0,-61045732.965103880
2156,0,-61045732.811973549
7434,0,-61045732.729786299
2506,0,-61045732.681307763
2987,0,-61045732.638924554
4768,0,-61045732.578354478
4032,0,-61045732.513523191
8093,0,-61045732.437591150
368,0,-61045732.433577493
1255,0,-61045732.256757692
5076,0,-61045732.223778352
7242,0,-61045731.928406879
126,0,-61045731.895016782
5690,0,-61045731.854501367
7581,0,-61045731.726272605
4864,0,-61045731.704529762
832,0,-61045731.657060266
3557,0,-61045731.634211808
2351,0,-61045731.618334718
6615,0,-61045731.474226847
4050,0,-61045731.229926720
3749,1,-61045731.182993442
1439,0,-61045731.169195339
2062,0,-61045731.164003864
4525,0,-61045731.128306292
1252,0,-61045730.892668396
536,0,-61045730.877002954
2477,1,-61045730.820713162
4412,0,-61045730.817717783
7034,0,-61045730.788171068
5981,0,-61045730.780358031
2199,0,-61045730.724721394
2497,0,-61045730.722846553
7056,0,-61045730.600080892
2085,0,-61045730.597552754
990,0,-61045730.503006861
1241,0,-61045730.470545493
7143,0,-61045730.397395343
4831,0,-61045730.140968084
5204,0,-61045730.045455739
4600,1,-61045729.949951634
1808,0,-61045729.830460876
4115,0,-61045729.825669795
4526,0,-61045729.745766722
7182,0,-61045729.744173639
260,0,-61045729.744060472
3831,0,-61045729.660978913
4846,0,-61045729.658702224
5896,0,-61045729.628771350
1448,0,-61045729.593106955
6900,0,-61045729.486858137
3847,0,-61045729.338236704
7996,0,-61045729.331235111
1850,0,-61045729.281479597
468,0,-61045729.236466169
2541,0,-61045729.196903475
3942,0,-61045729.186656319
7751,0,-61045729.154606730
117,1,-61045729.088334464
569,1,-61045728.989870764
2028,0,-61045728.952612750
7504,0,-61045728.763691187
7994,0,-61045728.742310353
4274,0,-61045728.736689828
2048,1,-61045728.731173664
7108,0,-61045728.690766841
7609,0,-61045728.685279295
8203,0,-61045728.684369370
1157,0,-61045728.641000636
7908,0,-61045728.616677649
628,0,-61045728.606241882
3805,0,-61045728.598821551
5329,0,-61045728.467346169
5646,0,-61045728.459302396
1768,0,-61045728.338785656
175,0,-61045728.325467758
6278,0,-61045728.226955265
694,0,-61045728.148604706
7510,0,-61045727.984580040
7464,0,-61045727.971791029
1806,0,-61045727.937886648
4406,0,-61045727.931235485
2574,0,-61045727.847726896
1156,0,-61045727.829290465
1115,0,-61045727.689674571
5705,1,-61045727.674892962
7874,0,-61045727.569522053
8204,1,-61045727.409439705
168,0,-61045727.341143705
2589,0,-61045727.204567656
2189,0,-61045727.070069671
7295,0,-61045727.008499287
4609,0,-61045726.837579407
7505,0,-61045726.829979412
3545,0,-61045726.791122153
7898,0,-61045726.625401303
7625,0,-61045726.567203492
4361,0,-61045726.523456201
3200,0,-61045726.474528298
3126,0,-61045726.455752738
432,0,-61045726.390156105
2414,0,-61045726.346974984
524,0,-61045726.269828707
6898,0,-61045726.188256517
2498,0,-61045726.171510719
6065,1,-61045726.151447773
2653,0,-61045726.076019973
2571,0,-61045726.001589149
5725,0,-61045725.985649958
6947,0,-61045725.962736771
264,0,-61045725.892336190
7583,0,-61045725.781906694
4399,0,-61045725.451574929
1471,0,-61045725.427318648
186,0,-61045725.398049876
598,0,-61045725.212003484
3401,0,-61045725.093562089
7374,0,-61045725.053095520
399,0,-61045725.002231881
3373,0,-61045724.952090390
4924,0,-61045724.863011375
6781,0,-61045724.814266883
4314,0,-61045724.657908358
5209,0,-61045724.613215253
5767,0,-61045724.437855221
5247,0,-61045724.377225518
8038,0,-61045724.312608041
5304,0,-61045724.147238418
7899,0,-61045724.025995173
6795,0,-61045723.999505155
6916,0,-61045723.912343651
7810,1,-61045723.908888936
353,0,-61045723.885519512
3649,0,-61045723.772621594
1139,0,-61045723.732623003
7238,1,-61045723.689560160
4471,0,-61045723.625881262
2583,0,-61045723.559597708
2012,0,-61045723.494088799
1696,0,-61045723.348816022
5903,0,-61045723.348146535
2734,0,-61045723.283159420
1584,0,-61045723.237291291
7355,0,-61045723.236782975
8029,0,-61045723.164408877
5989,0,-61045723.059911765
1421,0,-61045723.001719341
3924,0,-61045722.823046789
1535,0,-61045722.687201947
1160,0,-61045722.640172891
6062,1,-61045722.615362838
7636,1,-61045722.596569188
2997,0,-61045722.576114371
3976,0,-61045722.492362291
4237,0,-61045722.484798253
2110,0,-61045722.457082272
2162,0,-61045722.391844109
531,1,-61045722.383677162
4591,0,-61045722.276220866
4955,1,-61045722.112469479
2759,0,-61045722.053951435
4507,0,-61045722.008629978
5964,0,-61045721.896855198
8072,0,-61045721.893335477
6253,0,-61045721.886448197
1760,0,-61045721.617423587
1782,0,-61045721.612494834
637,0,-61045721.601160973
341,0,-61045721.566821754
3431,0,-61045721.441162407
8030,0,-61045721.212282702
4197,0,-61045721.170740575
3867,0,-61045721.155023582
2300,0,-61045721.134744868
829,0,-61045721.102828115
5800,0,-61045721.099211641
3658,0,-61045721.091182739
8140,0,-61045720.938395612
3578,0,-61045720.764601953
4926,1,-61045720.726880319
4997,0,-61045720.709838584
3032,0,-61045720.682964355
557,1,-61045720.646972477
4185,0,-61045720.502457887
2289,0,-61045720.485070184
4427,0,-61045720.451096252
3581,0,-61045720.450208753
2103,0,-61045720.394271843
2226,0,-61045720.351528101
4514,0,-61045720.335813954
3790,0,-61045720.287590504
5913,0,-61045720.193617761
7890,0,-61045720.157540962
6887,0,-61045720.156839281
4486,0,-61045720.144571766
2715,0,-61045720.099960893
7877,0,-61045720.076282188
3264,0,-61045720.074708670
3308,0,-61045720.068590432
6604,0,-61045719.965127736
4187,0,-61045719.933951981
5048,0,-61045719.905872934
5198,0,-61045719.757121354
425,0,-61045719.709078349
917,0,-61045719.679561555
923,0,-61045719.657703929
7558,0,-61045719.601519786
7335,0,-61045719.598496333
6422,0,-61045719.593633801
429,0,-61045719.481695861
9,0,-61045719.409327328
4189,0,-61045719.403056018
8210,0,-61045719.392020822
6599,0,-61045719.234736413
533,0,-61045719.198001511
7202,0,-61045719.195779786
5391,0,-61045719.166498065
1340,0,-61045719.142657012
2472,0,-61045719.138136759
6804,0,-61045719.122260436
5066,0,-61045719.067551717
2252,0,-61045719.062780395
5698,0,-61045719.036624879
506,0,-61045719.005601384
7928,0,-61045718.991735145
6590,0,-61045718.962556317
5707,0,-61045718.899864942
1005,0,-61045718.882612601
7423,0,-61045718.851479366
2817,0,-61045718.799617887
3242,0,-61045718.793341249
8047,0,-61045718.761854142
7516,0,-61045718.736442521
7596,0,-61045718.733760290
3226,0,-61045718.681283660
7492,0,-61045718.647246994
161,1,-61045718.629483148
5401,0,-61045718.598714866
5428,0,-61045718.543239355
715,0,-61045718.511620730
4082,1,-61045718.490888998
2155,0,-61045718.483119920
6504,0,-61045718.382996991
6818,0,-61045718.282045841
1804,0,-61045718.265732795
6845,0,-61045718.216753453
1414,0,-61045718.088924393
8101,0,-61045718.001361206
7387,0,-61045717.985359006
4069,0,-61045717.930959001
7077,0,-61045717.910423182
3436,1,-61045717.721225895
4575,1,-61045717.717800289
7401,0,-61045717.695124410
1467,0,-61045717.684888117
424,0,-61045717.568652213
5882,0,-61045717.428339340
8098,0,-61045717.405200794
4930,0,-61045717.327875733
2282,0,-61045717.303443506
7289,0,-61045717.301562607
4265,0,-61045717.243017778
6416,1,-61045717.167952672
6204,0,-61045717.028372794
5687,1,-61045717.003445625
2780,0,-61045716.999082908
258,0,-61045716.717599943
2876,0,-61045716.704173490
1262,0,-61045716.682706565
3164,0,-61045716.556570522
1022,0,-61045716.549138814
1060,0,-61045716.519317470
8100,0,-61045716.407353446
5067,0,-61045716.305895709
8218,0,-61045716.299600512
364,0,-61045716.199395023
3819,0,-61045716.196807265
5638,0,-61045716.146715678
7936,0,-61045716.138202451
90,0,-61045716.063123658
2392,0,-61045716.016276777
4972,0,-61045715.991754755
849,0,-61045715.955242224
4724,0,-61045715.939168960
237,0,-61045715.924747370
1982,0,-61045715.920493290
5426,0,-61045715.878638744
1276,0,-61045715.805371866
4511,0,-61045715.671189308
8077,0,-61045715.582997009
121,0,-61045715.543680742
1152,0,-61045715.485795245
1165,0,-61045715.462327257
790,0,-61045715.370261535
6721,0,-61045715.289033696
1840,0,-61045715.286253206
1553,0,-61045715.199311733
2423,0,-61045715.170845389
4318,0,-61045715.150899082
6557,0,-61045714.975308463
902,0,-61045714.970753275
4951,0,-61045714.905819133
7219,0,-61045714.887232214
2124,0,-61045714.830018714
7233,0,-61045714.823111698
3350,0,-61045714.775204465
6427,0,-61045714.762082174
2212,0,-61045714.709594913
6809,0,-61045714.679019466
4849,0,-61045714.627532035
1051,0,-61045714.624972194
6309,0,-61045714.559027426
2859,0,-61045714.543215498
253,0,-61045714.513826683
3154,0,-61045714.505183682
1613,0,-61045714.465383850
908,0,-61045714.427519679
3672,1,-61045714.427117810
2601,0,-61045714.417272024
3520,0,-61045714.405290835
7239,0,-61045714.388544187
3688,0,-61045714.360950604
1567,0,-61045714.348551944
3152,0,-61045714.159767106
244,0,-61045713.981145792
2475,0,-61045713.885265514
1250,0,-61045713.815772936
1839,0,-61045713.790845118
4667,0,-61045713.789535224
2758,0,-61045713.769534871
6010,0,-61045713.762900166
2881,0,-61045713.741393447
6506,0,-61045713.556485586
3245,0,-61045713.475718394
7989,0,-61045713.460764319
1003,0,-61045713.430291772
7628,0,-61045713.418557547
1661,0,-61045713.360812835
6415,0,-61045713.346010961
1324,0,-61045713.345711716
3166,0,-61045713.243913457
5769,0,-61045713.207808658
2149,0,-61045713.140940130
15,0,-61045713.042681769
4288,0,-61045713.007984169
2463,0,-61045712.925078504
475,0,-61045712.827720881
589,0,-61045712.825645365
223,0,-61045712.745079488
4963,0,-61045712.685088925
4342,0,-61045712.611954160
6406,0,-61045712.564605772
5572,1,-61045712.505645774
737,0,-61045712.479254559
6171,0,-61045712.419522300
7255,0,-61045712.351498388
6551,0,-61045712.308285587
4140,0,-61045712.244189881
2616,0,-61045712.243015580
3251,0,-61045712.219892502
156,0,-61045712.209520191
1106,0,-61045712.193673804
3334,0,-61045712.173126593
1488,0,-61045712.156275958
2671,0,-61045711.951837294
5918,0,-61045711.928154141
4796,0,-61045711.896783829
4976,0,-61045711.858911425
5937,0,-61045711.792847753
3639,0,-61045711.768091731
6136,0,-61045711.720271513
3984,0,-61045711.509487391
6824,0,-61045711.494634338
8068,0,-61045711.488273770
3180,0,-61045711.461871177
7629,1,-61045711.416396335
3548,0,-61045711.342425264
7178,0,-61045711.321654662
8187,0,-61045711.313781485
4740,0,-61045711.310793228
4269,1,-61045711.240962952
3331,0,-61045711.239016943
40,0,-61045711.205001369
3271,0,-61045711.191630989
1049,0,-61045711.160177216
3641,0,-61045711.156731382
8035,0,-61045711.095605150
2889,0,-61045711.092530198
6215,0,-61045711.036167368
2333,0,-61045711.025501430
627,0,-61045711.002487585
5289,0,-61045710.937953718
6780,0,-61045710.920839615
5810,0,-61045710.900849178
2105,0,-61045710.874513745
4838,0,-61045710.868684977
1408,0,-61045710.793407708
6464,0,-61045710.744934730
3430,0,-61045710.693862721
5573,0,-61045710.615960501
1830,0,-61045710.453504793
13,0,-61045710.415841863
5777,1,-61045710.379070334
6669,0,-61045710.310810030
8024,0,-61045710.235132813
1660,0,-61045710.150836490
6301,0,-61045710.139578685
861,0,-61045710.046965621
7183,0,-61045710.036308683
6792,0,-61045710.033275612
3270,0,-61045709.987585567
6908,0,-61045709.965883791
556,0,-61045709.889292210
6318,0,-61045709.878926679
5063,0,-61045709.877979927
2494,0,-61045709.851368695
6608,0,-61045709.768786758
3112,0,-61045709.760963559
2053,0,-61045709.735438034
696,0,-61045709.690050930
5972,0,-61045709.642456479
2412,0,-61045709.640418380
6740,0,-61045709.640249550
1176,0,-61045709.593446881
8193,0,-61045709.531627908
2804,0,-61045709.486301370
7065,0,-61045709.442512415
7158,0,-61045709.411468804
6728,0,-61045709.397815458
4210,0,-61045709.392445557
1149,0,-61045709.318201728
7619,0,-61045709.278362915
4637,0,-61045709.275054500
1321,0,-61045709.147482485
251,0,-61045709.112014100
5191,0,-61045709.096285462
141,0,-61045709.091601849
5296,0,-61045709.039693698
50,0,-61045709.038056999
6582,0,-61045709.010518141
3661,0,-61045709.004471406
5221,0,-61045708.947426796
6184,0,-61045708.930848233
5976,0,-61045708.928212151
2673,1,-61045708.902382605
6048,0,-61045708.850446314
2822,0,-61045708.777081653
6614,0,-61045708.772830337
3040,0,-61045708.735528573
4079,0,-61045708.691575035
5398,0,-61045708.673249766
2529,0,-61045708.633440360
7138,0,-61045708.571423292
7375,0,-61045708.558024645
7620,0,-61045708.401887253
6999,0,-61045708.316627346
7116,0,-61045708.314799078
